order_id,customer_id,city,restaurant,cuisine,order_amount,delivery_time_mins,rating,order_status,payment_mode,order_date
624,1559,Kolkata,Sushi Zen,North Indian,985.73,58,2.2,Pending,Cash,2024-04-16
1319,1547,Bangalore,Foodies Point,Desserts,1428.32,19,2.5,Delivered,Card,2024-11-03
161,1047,Chennai,Foodies Point,North Indian,125.65,19,2.5,Delivered,Wallet,2024-06-10
1,1102,Kolkata,Pizza World,Desserts,687.52,15,3.8,Delivered,UPI,2024-08-17
3208,1783,Mumbai,Pizza World,South Indian,1307.92,32,4.5,Cancelled,Cash,2024-08-18
4129,1523,Chennai,Urban Tadka,Italian,621.85,40,4.9,Pending,Wallet,2024-06-19
3924,1532,Bangalore,Pizza World,Italian,1287.61,17,4.9,Cancelled,UPI,2024-06-20
3106,1217,Bangalore,Sushi Zen,Desserts,167.79,55,3.9,Pending,Card,2024-05-09
3644,1435,Delhi,Pizza World,Italian,890.42,21,1.0,Delivered,Card,2024-11-10
4166,1264,Chennai,Urban Tadka,Chinese,1300.57,23,3.3,Delivered,UPI,2024-02-10
3915,1812,Bangalore,Sushi Zen,,761.08,17,1.7,Delivered,UPI,2024-07-20
3747,1941,Mumbai,Pizza World,South Indian,104.82,26,4.5,Delivered,UPI,2024-02-22
4066,1790,Delhi,Urban Tadka,South Indian,617.1,28,3.9,Pending,Cash,2024-08-22
3902,1269,Chennai,Foodies Point,North Indian,1446.78,50,2.5,Delivered,Card,2024-01-01
4689,1485,Delhi,Pizza World,Italian,1415.39,37,2.1,Cancelled,Cash,2024-09-30
1927,1802,Bangalore,Urban Tadka,North Indian,891.21,33,1.4,Delivered,Card,2024-07-11
3580,1522,Hyderabad,Biryani House,Italian,269.72,12,2.1,Delivered,Wallet,2024-10-18
1365,1138,Kolkata,Urban Tadka,,285.6,46,1.7,Delivered,Cash,2024-06-08
871,1251,Kolkata,Spice Hub,South Indian,1320.21,31,2.4,Pending,Card,2024-09-14
4539,1688,Chennai,Urban Tadka,Italian,155.4,16,4.3,Pending,Wallet,2024-08-30
2377,1538,Hyderabad,Biryani House,Italian,315.15,23,1.6,Delivered,Wallet,2024-07-17
1437,1041,Bangalore,Biryani House,Fast Food,1277.29,51,1.2,Delivered,Cash,2024-07-09
4712,1562,Bangalore,Sushi Zen,North Indian,469.69,44,1.9,Cancelled,Card,2024-12-06
1426,1724,Hyderabad,Urban Tadka,Fast Food,1041.37,53,4.3,Cancelled,Cash,2024-06-11
2011,1158,Chennai,Pizza World,South Indian,541.36,55,,Delivered,Wallet,2024-06-13
4313,1762,Bangalore,Biryani House,North Indian,616.21,26,2.6,Cancelled,Wallet,2024-10-10
3299,1024,Kolkata,Foodies Point,Chinese,506.93,22,4.9,Cancelled,Card,2024-02-16
4637,1155,Hyderabad,Spice Hub,North Indian,774.93,46,3.7,Delivered,Card,2024-08-06
119,1337,Hyderabad,Urban Tadka,Chinese,888.69,35,3.9,Delivered,Wallet,2024-11-13
4407,1532,Delhi,Foodies Point,South Indian,864.92,13,4.8,Pending,Wallet,2024-05-09
3040,1153,Kolkata,Spice Hub,North Indian,1104.23,13,1.6,Pending,Cash,2024-01-05
3668,1366,Kolkata,Urban Tadka,South Indian,1243.91,54,2.0,Pending,Wallet,2024-05-20
3519,1398,,Urban Tadka,Fast Food,586.27,16,3.6,Delivered,UPI,2024-05-28
1987,1781,Chennai,Biryani House,South Indian,830.95,49,4.2,Cancelled,UPI,2024-03-12
4243,1441,Kolkata,Sushi Zen,Fast Food,813.52,54,2.2,Cancelled,Wallet,2024-02-13
1737,1119,Bangalore,Foodies Point,South Indian,156.39,50,2.7,Delivered,UPI,2024-03-03
4607,1212,Delhi,Foodies Point,South Indian,657.03,42,4.8,Delivered,Cash,2024-04-08
2328,1209,Kolkata,Foodies Point,Desserts,153.8,28,3.0,Pending,UPI,2024-06-23
3065,1672,Mumbai,Sushi Zen,North Indian,505.13,36,3.5,Pending,Cash,2024-11-16
1454,1664,Delhi,Sushi Zen,Desserts,548.29,58,2.7,Cancelled,Cash,2024-06-10
4936,1910,Hyderabad,Sushi Zen,South Indian,857.4,58,4.6,Cancelled,Cash,2024-09-14
3812,1117,Chennai,Sushi Zen,Fast Food,847.48,50,2.9,Cancelled,UPI,2024-10-26
4187,1475,Hyderabad,Biryani House,Chinese,1423.03,46,1.2,Cancelled,Wallet,2024-06-16
3522,1498,Mumbai,Biryani House,North Indian,286.34,14,1.9,Cancelled,Cash,2024-04-28
2890,1654,Bangalore,Biryani House,Fast Food,995.5,15,4.7,Cancelled,Cash,2024-07-20
3412,1064,Mumbai,Spice Hub,Fast Food,1177.25,21,3.7,Delivered,Wallet,2024-01-02
3629,1202,Chennai,Sushi Zen,Fast Food,663.26,27,1.6,Pending,Card,2024-04-08
2603,1713,Chennai,Pizza World,Chinese,375.22,35,4.8,Pending,Wallet,2024-09-04
1224,1364,Hyderabad,Pizza World,Fast Food,275.02,55,2.5,Pending,Card,2024-05-07
1544,1217,Kolkata,Urban Tadka,Italian,119.01,44,5.0,Pending,Card,2024-09-15
2558,1313,Bangalore,Spice Hub,Fast Food,332.7,55,1.7,Delivered,Wallet,2024-09-18
4316,1632,Hyderabad,Pizza World,Chinese,974.49,15,2.9,Cancelled,Wallet,2024-04-30
2693,1856,Mumbai,Biryani House,South Indian,1134.25,38,3.8,Pending,Cash,2024-06-27
4371,1660,Bangalore,Urban Tadka,North Indian,223.73,54,3.1,Cancelled,Cash,2024-07-07
1826,1837,Delhi,Spice Hub,Desserts,335.47,42,2.8,Delivered,UPI,2024-08-09
1919,1640,Hyderabad,,South Indian,489.45,22,1.9,Delivered,UPI,2024-11-24
3419,1692,Kolkata,Urban Tadka,Fast Food,886.82,44,1.8,Cancelled,Card,2024-12-08
4532,1152,Kolkata,Pizza World,Chinese,613.12,40,,Delivered,Wallet,2024-11-23
3151,1613,Delhi,Foodies Point,South Indian,1375.23,50,3.0,Pending,UPI,2024-02-16
3268,1674,Delhi,Spice Hub,Chinese,886.89,39,1.1,Cancelled,Card,2024-02-24
2621,1403,Mumbai,Foodies Point,South Indian,1097.65,40,,Pending,Wallet,2024-06-12
2660,1736,Delhi,Spice Hub,Fast Food,651.68,16,2.5,Delivered,Wallet,2024-12-22
2715,1604,Kolkata,,Chinese,704.59,14,3.6,Cancelled,UPI,2024-10-24
2546,1317,Kolkata,Urban Tadka,North Indian,641.73,40,3.9,Pending,Wallet,2024-07-28
562,1149,Mumbai,Spice Hub,Desserts,570.45,48,1.8,Pending,Card,2024-12-29
2282,1666,Kolkata,Biryani House,Desserts,140.97,48,2.7,Cancelled,Cash,2024-09-04
4141,1161,Bangalore,Foodies Point,Italian,595.48,15,2.5,Cancelled,Cash,2024-08-27
2368,1074,Kolkata,Foodies Point,Italian,769.29,26,1.6,Pending,Cash,2024-10-30
2589,1306,Mumbai,Foodies Point,North Indian,508.46,18,4.3,Cancelled,UPI,2024-04-23
247,1258,Chennai,Foodies Point,Fast Food,695.71,44,2.9,Pending,UPI,2024-01-02
2192,1260,Hyderabad,Sushi Zen,South Indian,641.91,13,2.2,Pending,Wallet,2024-09-20
3637,1796,Chennai,Biryani House,Chinese,540.38,51,2.5,Delivered,Wallet,2024-09-09
2841,1146,Delhi,Biryani House,Chinese,1205.17,29,4.3,Delivered,Card,2024-08-24
173,1960,Chennai,Foodies Point,Desserts,1149.99,10,3.2,Pending,Cash,2024-01-18
390,1586,Hyderabad,Sushi Zen,Fast Food,680.63,38,1.9,Delivered,Wallet,2024-01-19
2909,1866,Bangalore,Sushi Zen,Fast Food,1204.28,51,4.6,Cancelled,Cash,2024-01-20
3234,1195,Mumbai,Pizza World,Fast Food,519.92,46,2.8,Delivered,Cash,2024-03-16
4823,1475,Delhi,Foodies Point,Desserts,1193.16,14,4.6,Delivered,Wallet,2024-04-14
1591,1935,Hyderabad,Biryani House,Desserts,1352.13,19,2.0,Pending,Wallet,2024-06-09
4877,1940,Delhi,Spice Hub,Desserts,1247.71,22,3.0,Cancelled,UPI,2024-06-17
2264,1671,Mumbai,Spice Hub,,1316.15,16,4.0,Pending,Card,2024-05-10
4405,1405,Kolkata,Spice Hub,South Indian,955.17,12,3.0,Delivered,Card,2024-02-06
2703,1675,Bangalore,Biryani House,Italian,128.02,22,2.0,Pending,Wallet,2024-11-06
1560,1804,Kolkata,Pizza World,Italian,611.11,56,4.4,Cancelled,UPI,2024-01-05
984,1908,Kolkata,Spice Hub,Desserts,911.26,21,3.8,Pending,Card,2024-09-10
2252,1421,Mumbai,Urban Tadka,Italian,379.08,32,3.2,Delivered,Wallet,2024-05-16
3291,1821,Delhi,Foodies Point,North Indian,918.29,14,4.0,Pending,UPI,2024-03-23
3401,1404,Chennai,Pizza World,Italian,110.71,23,3.3,Cancelled,Card,2024-08-13
2923,1453,Bangalore,Sushi Zen,Chinese,1422.28,45,4.2,Cancelled,Card,2024-11-15
4920,1162,Delhi,Biryani House,Fast Food,915.55,12,2.0,Cancelled,Card,2024-02-07
336,1962,Kolkata,Pizza World,Fast Food,847.24,35,3.8,Cancelled,Cash,2024-08-21
1977,1777,Chennai,Pizza World,Desserts,243.38,59,3.9,Delivered,Wallet,2024-02-08
4655,1439,Mumbai,Sushi Zen,Chinese,1445.21,13,4.1,Pending,UPI,2024-04-22
1683,1987,Chennai,Biryani House,Italian,1349.96,32,4.9,Delivered,Card,2024-06-14
4564,1934,Hyderabad,Sushi Zen,Chinese,375.28,20,3.8,Delivered,Card,2024-11-15
1655,1326,Hyderabad,Biryani House,Chinese,1139.68,59,3.6,Pending,Card,2024-11-11
3239,1405,Kolkata,Spice Hub,Italian,714.61,18,1.2,Delivered,Cash,2024-03-25
3363,1608,Mumbai,Foodies Point,South Indian,527.74,21,4.4,Delivered,Cash,2024-07-01
2542,1263,Mumbai,Spice Hub,North Indian,765.5,13,1.0,Delivered,UPI,2024-01-04
3490,1580,Chennai,Sushi Zen,,1017.69,25,3.1,Delivered,Wallet,2024-08-01
3551,1803,Mumbai,Foodies Point,North Indian,1253.22,12,1.2,Cancelled,UPI,2024-01-02
20,1130,Delhi,Sushi Zen,Italian,321.72,25,,Pending,UPI,2024-05-19
1504,1814,Chennai,Spice Hub,Italian,742.38,56,,Cancelled,UPI,2024-05-25
1797,1058,Hyderabad,Biryani House,Fast Food,879.75,26,3.8,Pending,Cash,2024-11-04
3517,1650,Hyderabad,Pizza World,South Indian,1449.91,19,1.8,Cancelled,Card,2024-10-12
2472,1165,Kolkata,Sushi Zen,Fast Food,291.63,47,1.5,Delivered,Cash,2024-09-12
4063,1773,Delhi,Pizza World,Fast Food,824.19,58,,Pending,Card,2024-12-19
3324,1446,Mumbai,Foodies Point,South Indian,134.3,26,4.1,Pending,UPI,2024-07-11
4578,1117,Chennai,Sushi Zen,South Indian,392.86,51,2.7,Delivered,UPI,2024-10-02
3873,1640,Chennai,Spice Hub,Italian,1010.68,23,4.4,Delivered,Wallet,2024-01-14
3532,1319,Bangalore,Spice Hub,Fast Food,312.75,24,4.8,Cancelled,Wallet,2024-05-17
1438,1088,Mumbai,Pizza World,Fast Food,304.71,31,3.5,Cancelled,Card,2024-07-22
760,1998,Kolkata,Foodies Point,Desserts,211.26,10,4.9,Pending,Card,2024-05-14
1590,1370,Kolkata,Foodies Point,,1333.75,24,2.2,Delivered,UPI,2024-06-29
1393,1418,Mumbai,Sushi Zen,Italian,903.21,18,2.1,Cancelled,UPI,2024-03-31
3686,1223,Delhi,Sushi Zen,South Indian,716.99,17,1.9,Pending,UPI,2024-05-09
1036,1770,Mumbai,Spice Hub,Italian,546.74,55,1.2,Cancelled,Cash,2024-10-29
3055,1969,Mumbai,Sushi Zen,North Indian,488.54,48,2.1,Cancelled,Card,2024-05-17
1803,1114,Bangalore,,North Indian,112.41,46,1.6,Delivered,Cash,2024-04-28
2402,1161,Bangalore,Foodies Point,South Indian,860.18,23,3.6,Delivered,Wallet,2024-05-29
44,1475,Mumbai,Pizza World,Italian,1307.22,16,4.5,Delivered,Cash,2024-07-10
1082,1400,Chennai,Pizza World,Chinese,1160.47,19,1.3,Delivered,Card,2024-03-20
114,1701,Chennai,Sushi Zen,Chinese,1127.81,19,1.2,Cancelled,Card,2024-09-05
2355,1429,Bangalore,Urban Tadka,Chinese,605.36,11,3.5,Pending,Card,2024-04-20
970,1040,Chennai,Sushi Zen,North Indian,181.53,21,3.9,Pending,UPI,2024-11-11
4784,1138,Mumbai,Pizza World,North Indian,302.02,14,2.1,Cancelled,Cash,2024-03-16
4624,1428,Kolkata,Foodies Point,Fast Food,1078.06,38,2.2,Delivered,Cash,2024-04-11
1917,1295,Bangalore,Biryani House,North Indian,1387.38,26,1.6,Cancelled,Wallet,2024-10-24
1829,1852,Kolkata,Spice Hub,Chinese,994.1,43,1.1,Pending,Card,2024-12-27
436,1374,Bangalore,Foodies Point,Desserts,908.37,56,4.2,Delivered,Wallet,2024-03-18
1928,1130,Mumbai,Urban Tadka,Italian,1377.08,20,3.7,Cancelled,Wallet,2024-09-22
4111,1928,Bangalore,Urban Tadka,,745.05,56,3.2,Cancelled,UPI,2024-04-27
1642,1966,Hyderabad,Spice Hub,North Indian,415.4,29,2.1,Pending,Cash,2024-03-01
2436,1915,Bangalore,Foodies Point,Italian,311.16,28,4.9,Delivered,UPI,2024-06-24
2616,1724,Mumbai,Sushi Zen,Italian,1484.03,46,4.6,Delivered,UPI,2024-01-02
91,1001,Delhi,Pizza World,Chinese,229.39,43,4.7,Pending,UPI,2024-01-21
2781,1993,Mumbai,,Italian,1013.95,31,3.4,Cancelled,Card,2024-08-19
2954,1398,Chennai,Foodies Point,Desserts,775.19,57,4.5,Delivered,UPI,2024-12-05
4680,1805,Mumbai,Spice Hub,Chinese,1115.93,10,1.3,Cancelled,UPI,2024-05-29
3832,1836,Hyderabad,Urban Tadka,South Indian,318.63,30,3.9,Delivered,UPI,2024-09-24
781,1728,Mumbai,Pizza World,Chinese,743.01,50,4.6,Delivered,UPI,2024-09-28
1800,1735,Mumbai,Foodies Point,Desserts,790.03,42,3.0,Pending,UPI,2024-12-17
733,1417,Hyderabad,Pizza World,South Indian,1046.73,25,,Pending,UPI,2024-09-21
1101,1097,,Foodies Point,Desserts,336.98,38,2.8,Delivered,UPI,2024-02-25
583,1876,,Sushi Zen,Chinese,858.62,53,1.1,Delivered,Wallet,2024-07-21
934,1232,Delhi,Spice Hub,South Indian,937.55,17,1.4,Delivered,Cash,2024-05-28
3042,1292,Bangalore,Pizza World,Desserts,1323.03,17,4.3,Delivered,UPI,2024-09-08
244,1627,Mumbai,Biryani House,Desserts,1121.88,33,4.4,Delivered,Cash,2024-09-30
192,1891,Hyderabad,Foodies Point,North Indian,1494.18,52,4.8,Pending,Wallet,2024-03-25
2538,1415,Mumbai,Urban Tadka,Italian,541.29,46,2.8,Cancelled,Card,2024-04-30
3706,1597,Chennai,Foodies Point,North Indian,1085.25,50,4.2,Cancelled,Cash,2024-06-02
3460,1392,Delhi,Foodies Point,Italian,1347.2,34,,Pending,UPI,2024-08-05
2748,1619,Mumbai,Pizza World,North Indian,762.98,53,2.6,Cancelled,Wallet,2024-08-28
2029,1496,Hyderabad,Urban Tadka,Chinese,261.55,20,4.3,Cancelled,Wallet,2024-06-24
359,1297,Chennai,Sushi Zen,Desserts,191.38,13,1.7,Delivered,Cash,2024-09-10
734,1114,Bangalore,Foodies Point,Chinese,423.08,30,3.2,Delivered,Card,2024-10-05
2609,1958,Chennai,Pizza World,Chinese,874.82,37,4.2,Cancelled,Card,2024-09-21
159,1929,Delhi,Sushi Zen,Desserts,978.92,37,4.6,Delivered,Cash,2024-03-09
1723,1760,Mumbai,Pizza World,Chinese,921.84,19,3.8,Delivered,Card,2024-06-09
4906,1319,Hyderabad,Pizza World,Chinese,1369.54,46,1.2,Cancelled,Cash,2024-07-11
103,1201,Bangalore,Pizza World,South Indian,1128.12,27,3.9,Cancelled,Card,2024-02-10
1113,1983,,Urban Tadka,Desserts,694.49,15,4.6,Delivered,Cash,2024-03-25
2111,1301,Chennai,Spice Hub,Desserts,311.45,49,2.7,Delivered,UPI,2024-08-14
3840,1618,Mumbai,Pizza World,Desserts,633.06,57,,Delivered,Wallet,2024-10-12
2599,1872,Kolkata,Sushi Zen,North Indian,668.23,34,4.6,Cancelled,UPI,2024-09-14
2742,1555,Delhi,Urban Tadka,Chinese,1256.21,32,3.0,Pending,Wallet,2024-06-21
1569,1028,Chennai,Foodies Point,Fast Food,794.54,38,4.9,Cancelled,Wallet,2024-03-08
4217,1858,Kolkata,Pizza World,South Indian,1137.14,31,3.8,Pending,Card,2024-06-30
4296,1726,Chennai,Spice Hub,,375.72,23,3.5,Delivered,UPI,2024-08-19
1027,1404,Hyderabad,Pizza World,North Indian,1455.53,12,,Cancelled,Cash,2024-03-23
3585,1401,Mumbai,,Fast Food,423.35,45,4.6,Cancelled,UPI,2024-01-31
2341,1006,Hyderabad,Sushi Zen,Italian,950.26,22,4.4,Delivered,Cash,2024-04-11
1303,1515,Bangalore,Foodies Point,Desserts,1450.65,43,2.3,Delivered,Card,2024-02-06
4804,1656,Kolkata,Sushi Zen,Desserts,290.04,34,2.9,Delivered,Cash,2024-02-20
25,1491,Kolkata,Spice Hub,North Indian,442.58,19,3.3,Delivered,Wallet,2024-03-23
115,1295,Mumbai,Pizza World,South Indian,1431.22,38,2.1,Pending,UPI,2024-11-19
592,1655,Chennai,,North Indian,780.89,19,4.4,Pending,Wallet,2024-02-20
1696,1642,Chennai,Biryani House,Fast Food,151.51,36,2.8,Cancelled,Cash,2024-11-19
2483,1690,Delhi,Pizza World,Italian,836.65,31,1.0,Delivered,UPI,2024-01-12
3861,1916,Chennai,Spice Hub,Chinese,101.63,34,2.7,Delivered,Wallet,2024-01-08
878,1090,Delhi,Urban Tadka,North Indian,443.22,55,2.1,Cancelled,UPI,2024-03-07
73,1564,Bangalore,Pizza World,Italian,450.92,29,1.8,Delivered,Cash,2024-08-25
1244,1191,,Spice Hub,Desserts,119.98,13,2.7,Cancelled,Wallet,2024-04-08
2811,1351,Bangalore,Urban Tadka,Chinese,1314.52,36,3.7,Cancelled,Wallet,2024-04-02
987,1252,Delhi,Spice Hub,North Indian,1340.05,18,2.7,Delivered,Cash,2024-07-23
2640,1739,Chennai,Pizza World,South Indian,1273.56,57,3.9,Cancelled,Cash,2024-03-05
792,1075,Mumbai,Sushi Zen,Italian,200.01,29,3.0,Delivered,Card,2024-09-10
2248,1169,Delhi,Sushi Zen,North Indian,837.13,23,2.3,Pending,UPI,2024-12-17
4228,1155,Kolkata,,South Indian,506.51,53,3.1,Cancelled,UPI,2024-03-25
3634,1344,Bangalore,Pizza World,Desserts,554.51,26,1.4,Pending,Wallet,2024-11-19
3354,1328,Chennai,Pizza World,Desserts,551.97,42,4.9,Delivered,Wallet,2024-08-31
1524,1931,Delhi,Pizza World,South Indian,184.12,21,4.7,Pending,Wallet,2024-09-22
2448,1520,Bangalore,Spice Hub,South Indian,804.3,31,2.8,Delivered,Wallet,2024-10-24
3937,1147,Delhi,Sushi Zen,Italian,370.49,38,2.2,Cancelled,Cash,2024-12-30
2164,1738,Mumbai,Pizza World,Desserts,1345.72,32,,Pending,Wallet,2024-09-30
3995,1609,Hyderabad,Sushi Zen,,1076.34,42,4.6,Delivered,Cash,2024-12-21
4035,1213,Chennai,Pizza World,North Indian,733.29,51,2.1,Cancelled,Wallet,2024-06-08
3896,1341,Hyderabad,Pizza World,Italian,725.02,17,2.8,Delivered,Cash,2024-03-23
3045,1663,Kolkata,Sushi Zen,Italian,971.21,21,1.9,Delivered,UPI,2024-11-12
588,1866,Bangalore,Urban Tadka,Desserts,403.26,25,1.4,Cancelled,Wallet,2024-01-23
696,1663,Mumbai,Pizza World,North Indian,1124.94,23,1.2,Delivered,Wallet,2024-07-04
3192,1979,Chennai,Sushi Zen,Italian,1117.18,52,3.5,Pending,Wallet,2024-11-10
302,1415,Bangalore,Foodies Point,Chinese,958.54,23,2.7,Delivered,UPI,2024-09-19
3774,1158,Mumbai,Sushi Zen,North Indian,494.15,40,3.2,Delivered,UPI,2024-07-11
3161,1441,,Foodies Point,Italian,650.6,52,4.3,Delivered,Cash,2024-12-08
1954,1338,Hyderabad,Foodies Point,South Indian,335.34,40,3.2,Cancelled,Cash,2024-09-24
4232,1200,Chennai,Spice Hub,South Indian,689.9,41,1.2,Pending,Wallet,2024-12-09
2521,1142,Chennai,Spice Hub,Desserts,213.97,14,4.8,Delivered,Cash,2024-09-23
1017,1826,Mumbai,Sushi Zen,North Indian,1043.63,29,2.2,Cancelled,UPI,2024-03-05
4850,1406,Mumbai,Spice Hub,Fast Food,1339.82,13,4.9,Delivered,Cash,2024-07-03
764,1189,Bangalore,Sushi Zen,Desserts,1327.35,58,,Cancelled,Card,2024-10-20
4110,1485,,Pizza World,Chinese,548.35,13,1.1,Pending,Cash,2024-05-30
552,1799,Bangalore,Biryani House,Italian,504.34,30,3.2,Pending,Wallet,2024-07-15
1207,1007,Hyderabad,Spice Hub,North Indian,110.36,54,2.7,Cancelled,Wallet,2024-07-29
3078,1649,Bangalore,Pizza World,South Indian,1076.53,36,3.7,Pending,Wallet,2024-05-26
4150,1794,Delhi,Foodies Point,South Indian,227.89,14,2.6,Cancelled,UPI,2024-05-18
2887,1454,Mumbai,Urban Tadka,Desserts,1313.84,37,2.2,Pending,Card,2024-03-17
3827,1074,Mumbai,Sushi Zen,Desserts,1247.97,44,1.6,Delivered,Card,2024-02-13
2228,1858,Hyderabad,Spice Hub,Desserts,1100.36,13,3.8,Delivered,Card,2024-01-05
3738,1804,Bangalore,Biryani House,Chinese,1255.13,31,3.6,Pending,Cash,2024-07-21
526,1758,Chennai,Foodies Point,Desserts,1041.88,11,1.8,Cancelled,Card,2024-11-17
2884,1640,Mumbai,Urban Tadka,North Indian,423.98,16,4.6,Cancelled,Card,2024-09-18
596,1105,Mumbai,Urban Tadka,Fast Food,1166.16,34,4.6,Pending,Card,2024-07-22
285,1001,Hyderabad,Sushi Zen,,914.78,11,3.6,Cancelled,Card,2024-07-03
1822,1609,Chennai,Urban Tadka,Desserts,483.35,55,4.0,Delivered,Card,2024-05-09
2792,1918,Chennai,Spice Hub,Chinese,244.82,26,4.8,Pending,Card,2024-07-30
3785,1075,Kolkata,Spice Hub,Chinese,472.51,33,1.5,Delivered,Wallet,2024-06-30
1389,1970,,Sushi Zen,Fast Food,1131.68,38,4.3,Cancelled,UPI,2024-08-25
2729,1885,Kolkata,Urban Tadka,North Indian,1037.53,30,4.8,Delivered,UPI,2024-08-03
3226,1968,Hyderabad,Spice Hub,Fast Food,842.71,21,2.7,Pending,Cash,2024-10-25
1385,1612,,Pizza World,North Indian,1114.46,25,2.2,Delivered,Wallet,2024-10-22
3296,1482,Hyderabad,Urban Tadka,Chinese,966.82,27,4.0,Pending,UPI,2024-05-08
953,1357,Chennai,Pizza World,Desserts,929.42,38,4.1,Pending,UPI,2024-07-04
1242,1882,Hyderabad,Urban Tadka,Desserts,563.82,57,2.1,Pending,Card,2024-01-27
3330,1129,Chennai,Spice Hub,Fast Food,493.71,44,1.6,Cancelled,UPI,2024-01-26
4544,1961,Chennai,,South Indian,897.76,34,2.3,Delivered,Wallet,2024-07-14
4838,1747,Bangalore,,Chinese,802.6,14,1.4,Cancelled,Cash,2024-12-29
4697,1925,Hyderabad,Foodies Point,South Indian,303.06,26,2.4,Pending,Card,2024-10-01
3562,1369,Delhi,Pizza World,North Indian,1060.46,59,,Pending,Wallet,2024-07-12
1870,1704,Chennai,Sushi Zen,North Indian,442.22,52,2.7,Pending,Card,2024-03-25
1942,1816,Hyderabad,Foodies Point,Chinese,361.85,16,4.0,Pending,Cash,2024-01-07
230,1957,Hyderabad,Sushi Zen,Italian,277.32,39,4.5,Cancelled,Wallet,2024-09-01
588,1866,Bangalore,Urban Tadka,Desserts,403.26,25,1.4,Cancelled,Wallet,2024-01-23
2374,1083,Delhi,Biryani House,Fast Food,162.16,13,1.3,Pending,Cash,2024-05-05
3399,1573,Kolkata,Sushi Zen,Italian,665.18,39,2.0,Cancelled,Wallet,2024-09-26
2522,1993,Chennai,Spice Hub,North Indian,1063.79,50,2.6,Delivered,UPI,2024-10-23
2801,1335,Bangalore,Sushi Zen,North Indian,228.57,51,4.7,Delivered,Card,2024-08-23
2830,1302,Kolkata,Urban Tadka,South Indian,902.01,55,,Delivered,Wallet,2024-10-17
3483,1078,Chennai,Urban Tadka,North Indian,701.14,12,2.9,Pending,UPI,2024-09-30
2050,1780,Bangalore,Spice Hub,Desserts,977.16,19,1.4,Cancelled,Cash,2024-12-20
3493,1448,Delhi,Spice Hub,Italian,630.63,27,3.1,Cancelled,Card,2024-05-06
4256,1995,Mumbai,Urban Tadka,South Indian,1035.88,27,2.0,Delivered,UPI,2024-06-01
2761,1000,Delhi,Spice Hub,Desserts,918.25,41,4.7,Pending,UPI,2024-05-31
3069,1661,Delhi,Biryani House,North Indian,476.93,27,4.5,Delivered,Card,2024-09-16
3052,1145,Hyderabad,Spice Hub,Italian,624.23,24,1.5,Delivered,Card,2024-11-15
1388,1776,Chennai,Foodies Point,,1404.28,12,1.5,Pending,UPI,2024-12-26
644,1996,Chennai,Spice Hub,South Indian,361.49,31,3.7,Cancelled,Card,2024-05-20
1747,1734,Bangalore,Urban Tadka,Fast Food,1431.37,45,3.2,Delivered,Wallet,2024-11-18
1318,1228,Chennai,Spice Hub,Italian,440.62,59,2.7,Pending,Card,2024-03-15
4998,1450,Mumbai,Foodies Point,North Indian,449.47,29,2.3,Pending,Wallet,2024-11-06
4222,1271,Hyderabad,Spice Hub,,213.53,20,1.9,Pending,Cash,2024-02-27
550,1353,Delhi,Foodies Point,South Indian,1116.19,37,2.8,Delivered,Wallet,2024-03-03
182,1502,Hyderabad,Spice Hub,Chinese,321.98,17,4.3,Delivered,Cash,2024-10-17
4595,1257,Mumbai,Biryani House,South Indian,721.3,56,3.6,Pending,Cash,2024-05-23
1059,1799,Bangalore,Foodies Point,Italian,173.14,30,1.4,Cancelled,Cash,2024-08-29
2924,1923,Bangalore,Foodies Point,North Indian,1087.63,40,2.6,Delivered,Wallet,2024-10-13
156,1200,Hyderabad,,Italian,388.87,17,4.9,Delivered,Cash,2024-01-28
3087,1319,Kolkata,Foodies Point,Chinese,1413.19,33,4.7,Delivered,Card,2024-04-28
3147,1129,Mumbai,Biryani House,Desserts,216.83,11,2.0,Delivered,Wallet,2024-01-21
4486,1381,Hyderabad,Urban Tadka,Desserts,226.82,23,3.2,Pending,UPI,2024-07-16
1320,1919,Delhi,Pizza World,South Indian,600.02,37,2.4,Delivered,UPI,2024-11-02
4998,1450,Mumbai,Foodies Point,North Indian,449.47,29,2.3,Pending,Wallet,2024-11-06
138,1128,Bangalore,Foodies Point,Chinese,1122.27,30,4.2,Cancelled,Cash,2024-01-06
1663,1951,Delhi,Foodies Point,Italian,853.05,15,2.7,Pending,UPI,2024-08-22
4718,1244,Chennai,Sushi Zen,Italian,965.06,51,2.5,Cancelled,UPI,2024-08-06
4374,1275,Mumbai,Sushi Zen,Fast Food,1440.84,47,2.4,Cancelled,Card,2024-12-05
195,1574,Delhi,Pizza World,Italian,626.61,37,1.6,Cancelled,UPI,2024-08-21
1139,1042,Mumbai,Biryani House,Chinese,1412.78,36,,Delivered,Wallet,2024-01-15
2796,1150,Kolkata,Spice Hub,Fast Food,282.51,16,1.1,Pending,Cash,2024-07-04
4118,1687,Chennai,Foodies Point,Chinese,1493.07,11,2.1,Pending,Card,2024-01-10
2166,1780,Hyderabad,Urban Tadka,Chinese,851.81,38,3.9,Pending,Wallet,2024-04-23
329,1770,Delhi,Biryani House,Desserts,266.37,21,3.3,Delivered,Wallet,2024-05-09
4681,1575,Delhi,Pizza World,Chinese,935.49,18,3.1,Pending,Cash,2024-08-01
